Date,Close/Last,Volume,Open,High,Low,Day 
06/16/2023,$113.59,14445510,$114.00,$114.76,$113.06,705
05/17/2022,$115.90,6026117,$115.50,$117.10,$113.07,706
05/19/2023,$114.76,11674270,$114.56,$115.49,$113.10,707
08/01/2022,$114.30,4802882,$114.00,$115.55,$113.25,708
08/08/2022,$114.00,6072491,$114.00,$115.58,$113.31,709
08/11/2022,$114.10,5582130,$114.88,$116.75,$113.73,710
08/12/2022,$116.07,4407890,$114.39,$116.13,$113.77,711
08/04/2022,$114.48,4331973,$114.64,$115.35,$113.83,712
09/10/2020,$114.79,5033067,$115.90,$118.23,$114.00,713
05/27/2022,$115.99,5043216,$114.22,$116.01,$114.01,714
12/22/2022,$116.71,17150500,$114.29,$116.82,$114.06,715
12/07/2023,$114.81,7294460,$114.12,$116.00,$114.12,716
06/10/2022,$114.73,6293093,$117.09,$117.09,$114.26,717
05/31/2022,$118.85,13774630,$117.50,$119.79,$114.45,718
12/08/2023,$115.91,6122150,$114.50,$116.29,$114.47,719
09/18/2020,$114.66,12876570,$115.43,$117.91,$114.49,720
09/02/2020,$116.80,6775355,$115.06,$117.41,$114.50,721
12/05/2023,$115.41,6959966,$114.66,$116.04,$114.60,722
08/15/2022,$116.32,4279010,$115.45,$116.58,$114.85,723
12/28/2022,$114.98,5437801,$117.58,$118.24,$114.96,724
05/17/2023,$116.98,7765386,$116.38,$117.13,$115.25,725
08/18/2022,$116.01,4750243,$116.00,$116.68,$115.30,726
12/21/2022,$115.78,32777320,$116.76,$119.18,$115.34,727
12/06/2023,$116.11,6316960,$116.00,$117.14,$115.57,728
12/30/2022,$117.01,4355450,$116.56,$117.25,$115.77,729
12/23/2022,$116.25,6603749,$116.11,$117.17,$115.78,730
03/13/2023,$116.86,6038216,$115.82,$118.29,$115.79,731
12/29/2022,$117.35,4588588,$116.08,$118.07,$115.80,732
09/17/2020,$116.36,7376390,$117.34,$118.55,$115.80,733
08/16/2022,$118.06,6189786,$115.94,$118.47,$115.81,734
03/15/2023,$118.17,6599249,$116.32,$118.63,$115.81,735
12/27/2022,$117.56,6661081,$116.47,$118.20,$115.82,736
05/16/2023,$116.48,8307929,$117.50,$117.84,$116.12,737
08/17/2022,$117.04,5108387,$116.77,$117.98,$116.41,738
09/11/2020,$118.00,8565234,$116.76,$119.25,$116.42,739
05/05/2022,$118.63,8411624,$124.11,$124.75,$116.52,740
03/16/2023,$120.65,5661422,$116.86,$120.81,$116.61,741
03/10/2023,$117.49,5979635,$118.83,$118.99,$116.64,742
03/14/2022,$117.57,13884870,$121.53,$122.45,$116.75,743
03/28/2023,$117.87,4461446,$117.95,$118.44,$116.85,744
05/18/2023,$118.87,5970500,$117.43,$119.15,$116.85,745
03/14/2023,$119.00,6050822,$119.00,$119.49,$117.23,746
02/24/2023,$118.04,4693002,$117.97,$118.74,$117.34,747
12/11/2023,$118.61,7972751,$117.79,$119.42,$117.43,748
01/03/2023,$118.75,8124770,$118.55,$119.49,$117.44,749
03/02/2023,$119.58,4443207,$117.55,$119.96,$117.55,750
03/09/2023,$117.87,5635879,$120.08,$121.86,$117.55,751
06/01/2022,$118.68,5543295,$119.83,$120.75,$117.61,752
03/27/2023,$117.81,6564242,$121.02,$121.07,$117.61,753
03/15/2022,$119.40,10431260,$119.84,$120.42,$117.75,754
03/01/2023,$118.58,4120488,$117.95,$119.79,$117.83,755
02/28/2023,$118.79,8414063,$118.74,$120.40,$117.85,756
04/06/2023,$120.22,4256901,$119.51,$120.49,$117.85,757
05/15/2023,$119.83,5518188,$119.82,$119.99,$118.01,758
09/16/2020,$118.59,7027588,$118.31,$119.69,$118.16,759
09/14/2020,$119.28,4990315,$118.50,$119.93,$118.17,760
02/27/2023,$118.53,4240017,$119.26,$119.82,$118.32,761
06/07/2022,$121.67,5373618,$118.66,$121.97,$118.46,762
03/29/2023,$120.49,5644018,$118.64,$120.57,$118.49,763
02/23/2023,$119.96,4101920,$120.76,$120.76,$118.55,764
12/12/2023,$119.64,7378379,$119.68,$119.99,$118.58,765
06/09/2022,$118.60,3894043,$121.35,$122.03,$118.59,766
03/17/2023,$120.39,12868910,$121.17,$121.73,$118.67,767
03/08/2023,$119.86,4175226,$119.27,$120.04,$118.73,768
10/30/2020,$120.08,7792405,$123.66,$123.66,$118.80,769
03/03/2023,$120.94,3871822,$120.13,$121.04,$119.02,770
05/12/2023,$120.21,6574233,$120.99,$121.20,$119.03,771
04/10/2023,$121.91,3731236,$119.30,$121.91,$119.13,772
09/15/2020,$119.27,5934181,$119.70,$120.48,$119.18,773
12/13/2023,$121.17,8182887,$119.35,$121.44,$119.20,774
03/07/2023,$119.59,5345746,$120.20,$121.02,$119.23,775
06/02/2022,$123.41,5838149,$119.51,$123.58,$119.26,776
03/24/2023,$120.71,6163391,$120.23,$121.00,$119.32,777
03/22/2023,$119.50,17625500,$123.66,$125.26,$119.33,778
03/30/2023,$120.10,4578912,$121.03,$121.44,$119.34,779
06/06/2022,$120.23,3963606,$121.50,$122.14,$119.43,780
03/23/2023,$120.97,7628073,$120.47,$123.27,$119.47,781
01/04/2023,$121.21,8550659,$119.96,$122.23,$119.53,782
02/22/2023,$119.90,5021991,$121.10,$121.40,$119.64,783
03/20/2023,$121.20,7594101,$120.99,$122.68,$119.81,784
12/14/2023,$121.02,9590510,$121.44,$122.59,$119.82,785
03/06/2023,$120.17,5183814,$121.13,$121.99,$119.96,786
06/03/2022,$120.95,5201515,$120.21,$122.54,$120.00,787
01/05/2023,$120.62,6046737,$120.28,$122.34,$120.08,788
05/04/2022,$126.06,6923964,$122.54,$126.20,$120.08,789
05/03/2022,$122.86,8201221,$125.02,$125.76,$120.22,790
06/08/2022,$122.40,4365780,$120.90,$123.82,$120.45,791
04/26/2022,$120.52,7977916,$126.95,$127.59,$120.48,792
02/10/2023,$122.23,5195451,$121.51,$122.64,$120.54,793
04/05/2023,$120.90,4331407,$123.00,$123.33,$120.56,794
12/15/2023,$121.55,13633280,$120.93,$122.06,$120.60,795
03/31/2023,$122.64,5659422,$120.92,$122.71,$120.60,796
03/08/2022,$121.21,9089353,$125.24,$125.47,$120.80,797
04/03/2023,$121.67,4838399,$122.50,$122.85,$120.82,798
12/18/2023,$121.14,6874837,$121.41,$121.84,$120.86,799
02/21/2023,$121.10,5110256,$123.28,$124.00,$120.98,800
12/20/2023,$121.43,9176621,$121.13,$123.39,$121.00,801
10/28/2020,$122.08,8618312,$125.28,$126.40,$121.04,802
04/27/2022,$121.24,6007814,$121.09,$124.00,$121.09,803
11/02/2020,$122.39,4740373,$122.37,$124.10,$121.10,804
10/29/2020,$122.86,4947049,$122.28,$124.19,$121.15,805
12/21/2023,$122.53,16533350,$122.30,$123.30,$121.30,806
04/04/2023,$123.69,5895258,$121.38,$123.95,$121.36,807
02/09/2023,$122.18,5928984,$124.71,$125.02,$121.50,808
12/19/2023,$122.64,7697272,$121.74,$123.34,$121.64,809
01/06/2023,$124.53,10080650,$122.00,$125.36,$121.77,810
02/08/2023,$122.91,5877807,$123.38,$124.10,$121.80,811
05/11/2023,$122.22,5923069,$123.45,$123.86,$121.90,812
03/16/2022,$125.19,11100450,$122.85,$126.11,$121.93,813
04/11/2023,$123.30,4470956,$122.04,$124.08,$122.04,814
05/10/2023,$123.51,5052636,$126.29,$126.46,$122.17,815
09/25/2020,$124.23,9182784,$123.65,$124.75,$122.27,816
02/13/2023,$125.15,5689778,$122.82,$125.72,$122.46,817
03/11/2022,$122.63,5882024,$127.01,$127.87,$122.51,818
04/28/2022,$127.05,6553927,$123.17,$127.97,$122.60,819
05/02/2022,$126.08,5428432,$124.43,$126.18,$122.80,820
05/04/2023,$123.67,6177127,$124.94,$125.19,$122.82,821
03/21/2023,$125.61,15078780,$123.50,$126.06,$122.97,822
04/27/2023,$125.70,4252135,$124.44,$126.01,$123.14,823
11/03/2020,$124.59,3490891,$124.01,$125.50,$123.19,824
04/12/2023,$123.66,4525132,$124.76,$124.86,$123.22,825
02/07/2023,$125.33,5288935,$123.96,$125.93,$123.25,826
04/26/2023,$123.84,4003190,$124.21,$124.98,$123.29,827
09/24/2020,$124.75,13485770,$126.44,$127.54,$123.30,828
02/17/2023,$124.84,5161724,$123.71,$124.89,$123.44,829
10/02/2020,$126.64,7491067,$124.35,$126.80,$123.59,830
01/19/2023,$124.53,5273493,$124.79,$125.44,$123.61,831
04/21/2023,$125.53,3651389,$124.40,$125.68,$123.62,832
05/03/2023,$126.74,4560081,$125.49,$128.38,$123.67,833
03/17/2022,$127.41,6845323,$124.94,$127.41,$123.70,834
04/20/2023,$124.45,3891706,$124.80,$125.35,$123.71,835
02/14/2023,$126.20,4845860,$123.95,$126.36,$123.74,836
09/28/2020,$124.32,7524978,$125.16,$126.19,$123.89,837
09/29/2020,$126.35,7799668,$124.34,$127.10,$123.96,838
03/10/2022,$126.03,7167615,$124.02,$126.60,$124.00,839
01/20/2023,$126.62,5673181,$124.68,$126.64,$124.04,840
04/25/2023,$124.66,4383342,$126.53,$126.77,$124.05,841
02/16/2023,$124.38,4722184,$125.43,$127.21,$124.11,842
05/09/2023,$125.10,4082170,$125.27,$125.66,$124.17,843
03/07/2022,$124.44,11383410,$131.00,$131.03,$124.17,844
04/29/2022,$124.70,5867901,$126.22,$128.45,$124.25,845
02/06/2023,$125.73,4666535,$125.52,$126.10,$124.32,846
04/11/2022,$124.98,6365432,$125.10,$126.87,$124.32,847
04/12/2022,$125.04,5146790,$125.20,$128.10,$124.34,848
01/10/2023,$125.84,5899920,$125.21,$126.33,$124.37,849
04/13/2023,$126.43,5355297,$124.64,$126.67,$124.46,850
01/09/2023,$124.85,9397868,$125.00,$126.61,$124.55,851
01/25/2023,$126.82,5933730,$125.86,$127.01,$124.83,852
04/25/2022,$127.94,6512514,$127.80,$128.94,$124.85,853
02/15/2023,$127.48,5689700,$124.90,$127.50,$124.90,854
04/19/2023,$125.67,3547598,$126.00,$126.08,$124.92,855
04/28/2023,$126.72,4421419,$125.15,$127.07,$124.96,856
04/18/2023,$126.21,3857914,$127.23,$127.28,$125.02,857
04/13/2022,$127.49,5119330,$125.04,$127.86,$125.04,858
04/17/2023,$126.19,3917912,$126.03,$126.48,$125.13,859
04/24/2023,$127.09,3790923,$125.51,$127.13,$125.15,860
09/30/2020,$125.54,8699679,$126.10,$127.28,$125.16,861
05/02/2023,$127.26,3831644,$127.15,$127.58,$125.17,862
05/05/2023,$126.59,4887759,$125.93,$127.03,$125.22,863
11/04/2020,$127.34,5061798,$125.33,$128.93,$125.26,864
09/23/2020,$127.11,37822650,$130.22,$130.38,$125.26,865
10/01/2020,$126.64,5637175,$127.73,$127.73,$125.31,866
03/25/2021,$128.64,18475800,$127.05,$129.39,$125.44,867
04/14/2023,$125.95,4828882,$127.00,$127.49,$125.49,868
11/12/2020,$126.64,4797416,$126.62,$127.84,$125.63,869
04/20/2021,$127.11,13268680,$129.17,$129.90,$125.70,870
05/08/2023,$126.88,3892645,$127.26,$127.69,$125.98,871
01/18/2023,$126.43,6828808,$127.80,$128.59,$126.00,872
01/31/2023,$127.33,7687083,$126.42,$127.85,$126.01,873
01/11/2023,$127.94,6989184,$126.32,$128.26,$126.01,874
01/26/2023,$127.53,5838801,$128.46,$128.99,$126.01,875
10/15/2020,$129.00,4236054,$126.48,$129.10,$126.11,876
01/30/2023,$126.37,6494692,$126.50,$127.56,$126.21,877
02/01/2023,$129.50,6387919,$127.90,$130.22,$126.22,878
11/10/2020,$127.71,8014744,$130.05,$130.12,$126.25,879
04/06/2022,$128.36,6961044,$130.05,$130.30,$126.33,880
02/03/2023,$127.61,4930209,$126.79,$129.42,$126.44,881
10/05/2020,$127.91,8270269,$127.07,$128.50,$126.45,882
01/12/2023,$127.89,8366442,$128.35,$128.46,$126.46,883
01/23/2023,$128.29,5581559,$126.90,$128.75,$126.54,884
03/09/2022,$126.95,8845072,$127.38,$129.65,$126.63,885
01/13/2023,$128.85,4856475,$126.66,$129.23,$126.66,886
06/18/2021,$128.41,9784780,$126.68,$129.03,$126.68,887
10/26/2020,$128.37,5422455,$129.06,$129.62,$126.68,888
01/27/2023,$127.53,5730012,$127.07,$128.58,$126.70,889
03/18/2022,$131.24,10350900,$126.85,$131.46,$126.70,890
11/13/2020,$128.28,3986719,$127.91,$128.60,$126.83,891
05/01/2023,$127.92,4112782,$126.92,$128.68,$126.86,892
10/14/2020,$127.66,3587295,$129.53,$129.60,$127.01,893
10/19/2020,$127.43,5160899,$129.10,$129.78,$127.05,894
04/07/2022,$129.38,5320528,$127.43,$129.98,$127.09,895
11/11/2020,$127.66,6058668,$128.69,$129.80,$127.18,896
10/06/2020,$127.65,5978001,$128.84,$130.44,$127.27,897
11/16/2020,$130.11,6116435,$129.46,$130.32,$127.37,898
04/21/2021,$129.90,7110855,$127.59,$130.33,$127.37,899
10/16/2020,$128.00,6011173,$129.51,$130.19,$127.55,900
10/20/2020,$128.49,3800038,$128.00,$129.90,$127.72,901
01/17/2023,$128.14,6172170,$128.00,$129.05,$127.83,902
06/17/2021,$128.92,8568107,$129.24,$129.88,$127.86,903
02/02/2023,$129.06,5214452,$130.45,$131.31,$127.86,904
04/08/2022,$128.15,4877432,$129.44,$129.93,$127.88,905
10/27/2020,$127.99,2985686,$128.78,$129.49,$127.90,906
10/13/2020,$129.20,4245130,$128.05,$129.87,$127.96,907
04/22/2021,$129.18,6442917,$129.89,$130.37,$127.98,908
10/07/2020,$130.06,4390483,$128.40,$130.41,$128.25,909
11/06/2020,$128.90,2954049,$129.91,$129.91,$128.35,910
10/21/2020,$129.43,4916342,$128.50,$131.38,$128.45,911
11/05/2020,$129.70,3940003,$129.19,$130.41,$128.46,912
04/23/2021,$130.19,7489517,$128.93,$130.65,$128.46,913
03/21/2022,$130.19,14388530,$129.72,$132.31,$128.62,914
10/23/2020,$129.99,4046580,$130.00,$130.60,$128.65,915
06/21/2021,$130.08,6288511,$129.24,$130.77,$128.70,916
04/22/2022,$129.07,7321718,$134.33,$134.93,$128.71,917
11/09/2020,$128.95,7491728,$135.06,$136.35,$128.77,918
10/22/2020,$130.02,2870984,$129.60,$130.26,$128.86,919
04/14/2022,$133.46,12811270,$129.08,$134.38,$128.89,920
11/17/2020,$132.21,7002945,$130.48,$132.60,$129.11,921
03/05/2021,$133.35,5957148,$133.54,$133.68,$129.19,922
10/12/2020,$129.46,5136511,$131.19,$131.34,$129.26,923
04/26/2021,$131.60,8217807,$130.49,$131.70,$129.32,924
10/09/2020,$130.98,4293374,$129.99,$131.19,$129.33,925
10/08/2020,$129.71,3595578,$130.40,$130.93,$129.51,926
06/16/2021,$130.40,7915479,$130.30,$131.17,$129.60,927
03/26/2021,$132.99,10010470,$131.60,$133.19,$129.77,928
06/15/2021,$130.29,5168054,$131.54,$131.75,$129.83,929
11/19/2020,$131.91,4642765,$131.92,$132.11,$129.93,930
06/14/2021,$131.36,5743631,$131.70,$132.05,$130.13,931
06/22/2021,$132.48,6043753,$130.83,$132.69,$130.13,932
03/04/2021,$132.04,7181486,$134.00,$135.13,$130.18,933
06/10/2021,$130.98,6584125,$131.50,$132.57,$130.19,934
01/27/2021,$131.02,7815862,$132.22,$132.86,$130.27,935
04/18/2022,$131.63,5298195,$132.00,$133.39,$130.31,936
04/28/2021,$130.71,8195648,$132.26,$132.33,$130.35,937
05/04/2021,$131.55,6129539,$132.23,$132.59,$130.48,938
06/11/2021,$131.94,5414527,$131.50,$131.99,$130.53,939
03/29/2021,$133.49,7153914,$132.94,$133.91,$130.66,940
03/04/2022,$131.18,7085912,$132.51,$133.62,$130.70,941
02/24/2022,$137.17,8417400,$133.00,$137.42,$130.93,942
03/01/2022,$132.22,6534047,$136.72,$136.75,$131.15,943
03/24/2022,$132.08,5853825,$133.75,$134.19,$131.20,944
03/23/2022,$133.00,8068788,$132.64,$135.40,$131.20,945
03/30/2021,$132.95,6026601,$132.35,$133.35,$131.22,946
04/29/2021,$133.26,6612461,$131.77,$134.12,$131.23,947
04/27/2021,$132.11,5833092,$132.00,$132.79,$131.41,948
06/09/2021,$131.84,6448442,$133.62,$134.90,$131.45,949
01/28/2021,$134.72,6244598,$132.36,$136.37,$131.50,950
11/18/2020,$131.63,5573008,$133.07,$133.98,$131.53,951
02/23/2021,$136.13,10364140,$136.03,$136.83,$131.58,952
03/25/2022,$133.70,6287777,$133.05,$133.87,$131.71,953
04/14/2021,$132.26,7354084,$133.54,$134.18,$131.82,954
11/20/2020,$132.98,4320046,$133.30,$133.53,$131.91,955
03/31/2021,$132.89,6878936,$133.09,$134.18,$131.92,956
05/06/2021,$133.49,5200987,$132.60,$133.84,$131.94,957
05/19/2021,$132.96,5582288,$133.48,$133.97,$131.96,958
04/05/2022,$132.30,5707771,$134.04,$134.68,$132.02,959
04/30/2021,$132.62,5643809,$132.44,$133.88,$132.05,960
05/05/2021,$132.21,4218037,$132.70,$134.22,$132.08,961
04/19/2021,$132.57,5613592,$134.30,$134.38,$132.15,962
01/29/2021,$133.59,7166051,$133.95,$135.03,$132.15,963
03/28/2022,$134.81,5804051,$133.76,$134.86,$132.17,964
05/20/2021,$133.27,4934804,$133.78,$134.21,$132.19,965
04/01/2021,$132.53,5720557,$134.69,$134.69,$132.21,966
06/23/2021,$133.10,4565993,$132.81,$133.70,$132.21,967
06/04/2021,$133.74,5217054,$134.50,$134.94,$132.28,968
03/08/2021,$134.56,4983035,$133.64,$135.63,$132.37,969
06/08/2021,$133.35,4915234,$134.69,$134.72,$132.41,970
05/21/2021,$132.66,5329741,$133.83,$134.17,$132.41,971
05/13/2021,$133.61,6284732,$133.70,$135.03,$132.49,972
06/03/2021,$134.17,5027442,$133.20,$134.69,$132.51,973
05/03/2021,$133.03,5052987,$133.37,$134.45,$132.59,974
04/15/2021,$133.67,6285030,$133.00,$134.07,$132.68,975
11/30/2020,$134.70,9652509,$133.91,$135.29,$132.69,976
04/01/2022,$133.52,5807683,$134.45,$135.28,$132.75,977
03/02/2022,$135.68,7743861,$132.98,$136.61,$132.77,978
04/19/2022,$137.05,7346067,$133.09,$137.48,$132.78,979
05/24/2021,$134.06,4313241,$133.10,$134.35,$132.81,980
04/04/2022,$134.34,5309240,$133.05,$135.21,$132.86,981
03/24/2021,$133.16,8157637,$136.45,$137.92,$132.88,982
06/24/2021,$133.60,11420510,$133.90,$134.82,$132.90,983
03/22/2022,$133.09,19731210,$137.28,$139.00,$132.99,984
11/23/2020,$134.13,6119342,$134.38,$134.89,$133.09,985
04/05/2021,$135.12,5508931,$133.10,$135.68,$133.10,986
02/01/2021,$135.71,4366833,$135.37,$136.05,$133.30,987
11/27/2020,$134.25,3506832,$136.00,$136.13,$133.34,988
05/12/2021,$133.39,5865117,$135.42,$136.82,$133.34,989
02/26/2021,$134.78,6650210,$135.90,$136.85,$133.36,990
04/13/2021,$133.54,8778164,$135.60,$135.99,$133.40,991
04/08/2021,$133.68,8748392,$137.28,$137.31,$133.41,992
06/07/2021,$133.95,3764986,$134.00,$135.20,$133.45,993
03/03/2022,$133.97,4576504,$136.74,$136.80,$133.45,994
04/09/2021,$135.45,6056769,$133.94,$135.50,$133.50,995
06/02/2021,$134.17,5226155,$134.59,$135.49,$133.53,996
11/25/2020,$135.54,4484836,$134.25,$135.80,$133.62,997
04/16/2021,$134.31,6852498,$134.71,$134.77,$133.73,998
05/25/2021,$134.32,4885772,$134.94,$135.17,$133.85,999
02/24/2021,$135.65,6360911,$135.06,$135.96,$133.95,1000
05/14/2021,$135.93,4367939,$134.34,$136.68,$134.05,1001
03/03/2021,$134.26,4888379,$137.09,$137.41,$134.15,1002
11/24/2020,$134.70,7205789,$135.00,$135.99,$134.21,1003
06/01/2021,$134.51,5577919,$137.85,$138.05,$134.21,1004
04/12/2021,$136.64,5638234,$134.75,$136.90,$134.22,1005
03/31/2022,$134.56,7206478,$137.83,$138.71,$134.50,1006
02/25/2021,$135.54,5674302,$137.60,$139.18,$134.53,1007
12/02/2020,$135.58,4132965,$135.16,$136.32,$134.67,1008
01/26/2021,$135.10,5312341,$137.76,$137.85,$134.71,1009
05/07/2021,$137.81,10566670,$135.00,$139.36,$134.72,1010
01/25/2021,$137.55,5998739,$138.99,$139.18,$134.74,1011
12/01/2020,$135.44,3834460,$136.44,$136.50,$134.75,1012
04/06/2021,$137.16,4670099,$135.44,$137.71,$134.93,1013
05/26/2021,$136.89,6781520,$135.20,$137.92,$135.00,1014
12/03/2020,$136.96,4930860,$135.10,$137.95,$135.00,1015
05/11/2021,$137.12,8045369,$138.38,$138.38,$135.01,1016
02/28/2022,$136.55,6613321,$137.06,$138.38,$135.04,1017
04/21/2022,$135.46,6562404,$138.55,$139.14,$135.08,1018
05/18/2021,$135.56,5664910,$136.44,$137.47,$135.45,1019
03/09/2021,$135.95,5977764,$135.51,$138.00,$135.45,1020
05/17/2021,$136.41,3933093,$136.33,$137.07,$135.50,1021
03/01/2021,$137.65,5717793,$135.64,$139.15,$135.50,1022
03/19/2021,$137.49,24980360,$140.00,$142.86,$135.51,1023
03/02/2021,$137.02,5292900,$137.56,$138.26,$135.61,1024
12/04/2020,$137.19,4344036,$137.08,$137.40,$135.64,1025
04/20/2022,$135.87,5309660,$137.96,$138.65,$135.66,1026
03/22/2021,$138.27,7537298,$137.63,$138.81,$136.03,1027
05/28/2021,$136.46,4154634,$136.24,$137.36,$136.09,1028
03/10/2021,$137.59,4519576,$136.50,$138.20,$136.10,1029
02/22/2022,$138.19,9604537,$141.59,$141.64,$136.16,1030
02/25/2022,$138.80,5424604,$138.13,$139.22,$136.19,1031
12/14/2020,$136.28,7598952,$138.92,$139.00,$136.20,1032
12/11/2020,$137.41,4172439,$137.39,$138.14,$136.23,1033
02/22/2021,$136.67,8985889,$141.54,$142.46,$136.26,1034
05/10/2021,$136.40,5669327,$138.00,$138.90,$136.30,1035
04/07/2021,$136.54,6646002,$136.99,$138.24,$136.36,1036
05/27/2021,$136.56,12882610,$137.55,$138.31,$136.46,1037
02/23/2022,$136.83,7636623,$139.66,$140.97,$136.51,1038
03/23/2021,$137.12,5582625,$138.49,$140.64,$136.55,1039
02/02/2021,$139.59,7132823,$137.06,$139.86,$136.75,1040
12/07/2020,$138.75,4590776,$137.00,$138.86,$136.80,1041
03/29/2022,$139.14,7275870,$137.85,$139.75,$136.95,1042
12/18/2020,$137.28,17970790,$141.09,$141.14,$137.17,1043
12/10/2020,$137.58,4511003,$138.28,$139.14,$137.24,1044
12/15/2020,$139.39,7642595,$137.43,$139.44,$137.25,1045
12/16/2020,$138.34,6573449,$139.07,$140.49,$137.46,1046
03/30/2022,$138.54,5545784,$138.98,$139.86,$137.56,1047
12/08/2020,$139.12,6953582,$138.24,$140.44,$137.65,1048
02/03/2021,$138.63,4678553,$139.70,$140.06,$138.01,1049
12/09/2020,$138.79,4341305,$140.57,$140.57,$138.27,1050
01/04/2021,$140.10,6178517,$142.85,$142.97,$138.32,1051
01/19/2021,$139.27,6537800,$140.99,$141.22,$138.41,1052
03/11/2021,$141.19,5696538,$139.18,$142.20,$138.56,1053
03/12/2021,$140.45,4143150,$140.00,$140.91,$138.60,1054
01/05/2021,$141.23,4163149,$138.60,$141.66,$138.60,1055
12/17/2020,$140.50,8726997,$139.92,$140.74,$138.75,1056
02/04/2021,$140.63,4533707,$139.55,$141.05,$138.92,1057
01/22/2021,$139.35,4150453,$141.09,$141.88,$139.31,1058
01/06/2021,$142.35,6072939,$141.25,$143.57,$139.53,1059
02/11/2022,$140.18,6710525,$144.76,$145.06,$139.56,1060
01/24/2022,$146.00,9757308,$140.81,$146.31,$139.56,1061
02/14/2022,$141.59,6841153,$140.08,$143.21,$139.79,1062
01/15/2021,$140.72,6412351,$140.56,$142.38,$139.88,1063
01/20/2021,$142.80,4654404,$140.38,$143.21,$140.01,1064
02/17/2021,$143.99,6438432,$141.30,$144.56,$140.21,1065
12/31/2020,$141.47,2949915,$141.70,$141.79,$140.37,1066
12/29/2020,$141.57,3232430,$142.83,$143.06,$140.43,1067
01/28/2022,$145.91,6130224,$144.12,$146.03,$140.61,1068
12/30/2020,$141.58,3052122,$142.16,$142.61,$140.66,1069
03/15/2021,$144.94,5417218,$140.70,$145.00,$140.67,1070
02/10/2021,$142.46,4125714,$142.45,$142.60,$140.90,1071
01/14/2021,$141.30,4104024,$143.66,$144.90,$140.93,1072
02/16/2021,$141.71,4873364,$143.37,$143.37,$141.03,1073
12/28/2020,$142.43,4081534,$142.54,$142.92,$141.04,1074
12/22/2020,$142.45,6341604,$143.05,$143.47,$141.09,1075
12/24/2020,$141.60,1821900,$141.10,$142.19,$141.10,1076
01/21/2021,$141.61,4013667,$142.41,$143.81,$141.13,1077
02/18/2021,$145.09,4487139,$142.98,$145.39,$141.21,1078
02/05/2021,$145.11,6151478,$141.34,$145.57,$141.29,1079
02/12/2021,$142.12,3636966,$143.11,$143.45,$141.40,1080
02/19/2021,$142.02,7485950,$145.43,$145.50,$141.50,1081
12/23/2020,$141.76,3388279,$142.56,$143.60,$141.70,1082
02/09/2021,$141.79,3436347,$143.60,$144.22,$141.70,1083
02/18/2022,$142.95,5177403,$143.37,$143.94,$141.81,1084
02/08/2022,$143.53,5829362,$144.74,$145.50,$142.30,1085
02/11/2021,$143.54,3828731,$143.00,$144.35,$142.41,1086
01/13/2021,$143.04,3330127,$144.83,$145.13,$142.43,1087
01/20/2022,$142.73,5366458,$145.46,$147.38,$142.50,1088
12/21/2020,$144.02,16111270,$144.82,$147.95,$142.51,1089
01/25/2022,$145.48,8195354,$144.97,$147.96,$142.52,1090
03/18/2021,$143.17,10279420,$144.37,$146.66,$142.55,1091
02/17/2022,$142.80,5202282,$145.54,$146.91,$142.64,1092
01/26/2022,$143.99,7444563,$147.78,$148.97,$142.73,1093
02/08/2021,$143.41,6304300,$145.15,$145.88,$142.80,1094
01/21/2022,$142.95,7553373,$144.32,$146.36,$142.85,1095
01/07/2021,$144.95,5256940,$143.20,$145.64,$143.00,1096
03/17/2021,$144.82,5134378,$143.20,$146.15,$143.20,1097
01/27/2022,$144.64,6397336,$144.99,$147.35,$143.58,1098
02/04/2022,$145.39,4313382,$145.37,$146.48,$143.64,1099
03/16/2021,$144.65,5622963,$145.88,$146.15,$143.84,1100
02/10/2022,$144.82,5142578,$143.96,$147.54,$143.85,1101
02/15/2022,$145.58,7820539,$144.22,$146.32,$144.10,1102
02/07/2022,$145.14,3877540,$145.30,$146.12,$144.22,1103
10/01/2021,$147.06,8112276,$145.22,$148.00,$144.37,1104
01/12/2021,$145.05,3678834,$146.50,$146.85,$144.38,1105
09/30/2021,$145.23,10135900,$145.88,$147.48,$144.42,1106
02/16/2022,$146.49,4817452,$145.02,$146.95,$144.61,1107
01/11/2021,$147.05,4254143,$146.00,$147.10,$144.80,1108
01/08/2021,$146.35,3950741,$145.55,$146.82,$144.90,1109
02/03/2022,$145.31,5240222,$147.40,$148.46,$144.97,1110
09/28/2021,$145.30,10692290,$147.34,$147.53,$145.00,1111
01/19/2022,$145.11,4823829,$147.76,$149.10,$145.02,1112
01/31/2022,$148.07,6932237,$146.27,$148.18,$145.22,1113
02/09/2022,$146.26,4551008,$146.11,$147.36,$145.67,1114
09/29/2021,$146.02,7794925,$145.71,$147.94,$145.69,1115
10/04/2021,$147.14,7950980,$147.06,$147.62,$145.76,1116
01/18/2022,$146.95,6931656,$148.06,$148.83,$146.30,1117
02/01/2022,$148.22,6694995,$149.50,$149.68,$146.80,1118
01/14/2022,$148.18,6030546,$148.39,$148.84,$146.85,1119
09/27/2021,$148.04,11479260,$149.51,$149.91,$147.29,1120
10/06/2021,$148.80,7610726,$148.00,$149.46,$147.51,1121
02/02/2022,$148.71,5491706,$148.35,$149.46,$147.53,1122
01/11/2022,$150.30,8175396,$150.48,$150.84,$147.60,1123
